source,target,weight
8151,9785,0.2
7335,10393,1.0
7335,11988,1.0
7335,673,0.5
7335,2567,0.5
10393,11988,1.5
10393,9444,0.95
10393,6570,0.45
10393,673,0.5
10393,2567,0.5
10393,9878,0.2
10393,2331,0.45
10393,4054,0.2
10393,4952,2.5
10393,6563,0.5
10393,1841,0.25
11988,665,0.583333
11988,9444,1.08333
11988,673,1.25
11988,2567,1.0
11988,4985,1.53333
11988,4952,1.08333
11988,625,0.333333
11988,14437,0.25
11988,386,0.25
11988,13760,0.583333
11988,9384,1.58333
11988,10159,0.583333
11988,9600,0.25
11988,6175,0.333333
11988,10670,0.783333
11988,3620,1.28333
11988,758,0.25
11988,2954,0.5
11988,3748,0.333333
11988,7859,0.25
11988,251,0.2
11988,11753,0.2
14906,1430,2.5
14906,3920,1.5
1430,3920,1.5
1430,2324,1.0
2324,1537,1.0
11435,3140,2.0
11435,9472,1.83333
11435,14500,1.0
11435,2945,1.83333
11435,8286,2.33333
11435,12751,0.5
11435,2751,2.0
11435,3898,0.5
11435,10029,0.5
11435,11408,0.5
11435,9574,1.0
11435,3294,2.0
11435,15545,0.333333
11435,8638,0.333333
11435,12291,0.333333
3140,10199,0.5
3140,7181,0.333333
3140,191,0.333333
3140,8920,0.333333
3140,14455,0.5
7385,14920,0.5
7385,4877,0.5
7385,4770,2.0
7385,2715,0.25
7385,11286,0.25
7385,3358,0.5
7385,11383,0.333333
7385,3872,0.333333
14920,4877,0.5
4877,4007,1.5
4877,6868,1.5
4877,10161,3.0
4877,1017,0.5
4877,15747,1.0
4877,8349,1.0
4877,1084,3.0
4877,5159,0.5
6782,13311,1.0
13311,9199,0.333333
13311,16064,0.333333
13311,11714,1.0
13311,15402,0.333333
8765,3302,1.0
8765,10325,3.33333
8765,717,1.0
8765,6671,1.0
8765,5858,0.333333
8765,1717,0.5
8765,6468,0.5
8765,1127,1.0
8765,14181,0.333333
3018,4049,1.5
3018,7732,3.83333
3018,2359,1.0
3018,7302,1.0
3018,5994,0.333333
3018,15145,0.333333
3018,6914,0.5
3018,10388,0.5
4049,7732,1.5
4049,12063,2.0
4049,4548,1.0
4049,9024,1.0
7732,15211,0.75
7732,8748,1.41667
7732,11354,0.916667
7732,4023,0.916667
7732,5994,0.333333
7732,15145,0.333333
12063,4548,1.0
12063,9024,1.0
4548,14154,1.0
4548,7589,1.66667
4548,3736,0.333333
4548,14667,0.333333
4548,5451,1.0
4548,3490,1.0
4548,14546,0.333333
4548,11270,0.333333
12107,10552,2.0
10552,11555,1.0
10552,4456,1.0
10552,9262,0.666667
10552,3836,1.0
10552,1165,0.333333
2309,11037,0.5
2309,6189,0.5
11037,6189,0.5
11037,12261,1.0
11037,11632,1.0
11037,265,1.0
6189,9917,0.666667
6189,12378,1.0
6189,10465,0.666667
6189,6063,0.666667
3826,1596,1.0
3826,4982,1.75
3826,4327,0.833333
3826,2804,0.5
3826,15404,0.25
3826,10710,0.25
3826,2855,0.25
3826,11336,0.5
3826,4210,0.333333
3826,11665,0.333333
1596,13510,0.333333
1596,6427,0.5
1596,2667,0.5
1596,10594,0.333333
1596,2167,0.333333
6419,4329,1.91667
6419,6153,0.583333
6419,7720,1.5
6419,6645,0.333333
6419,1935,0.25
6419,2619,1.0
4329,6153,0.833333
4329,6645,0.333333
4329,15977,0.25
4329,12316,0.25
4329,1935,0.25
6153,12493,1.0
6153,15977,0.25
6153,12316,0.25
6153,1935,0.25
6153,1934,0.5
6153,565,1.0
11541,9908,3.25
11541,11659,0.5
11541,1093,0.25
11541,12986,0.25
11541,5079,0.25
11541,15261,0.5
9908,11659,0.5
9908,10781,0.833333
9908,7513,2.33333
9908,1076,0.333333
9908,1093,0.25
9908,12986,0.25
9908,5079,0.25
9908,14381,0.333333
9908,15261,4.0
9908,7073,1.33333
9908,13951,0.333333
9908,8314,3.0
9908,14333,3.0
9908,9923,2.0
9908,1060,1.83333
9908,5366,0.333333
9908,4194,0.5
9908,8636,3.16667
9908,10594,0.333333
9908,1627,1.0
9908,5813,3.0
9908,8945,0.333333
9908,15383,0.333333
9908,6418,0.333333
9908,8304,1.0
9908,2094,0.5
11659,4342,2.0
11659,13710,2.58333
11659,13062,0.25
11659,14317,0.25
11659,6860,0.25
11659,4938,4.33333
11659,11657,1.0
11659,13614,1.0
15974,8181,1.0
15974,8393,0.583333
15974,7013,0.583333
15974,15641,2.0
15974,1866,0.833333
15974,1768,1.0
15974,4388,1.0
15974,35,1.0
15974,13113,0.333333
15974,3313,0.583333
15974,15735,0.25
15974,4385,0.333333
15974,8028,1.0
15974,13389,0.5
3540,10781,0.333333
3540,5198,0.333333
3540,881,0.833333
3540,9257,0.333333
3540,2994,1.5
3540,6370,0.333333
10781,5198,0.333333
10781,1996,0.2
10781,13269,0.2
10781,6452,0.2
10781,7156,0.2
10781,14377,0.2
10781,8636,0.833333
10781,10594,0.333333
10781,9171,0.333333
10781,2535,0.666667
10781,7879,0.333333
10781,6898,0.333333
1088,10280,0.833333
1088,7712,0.666667
1088,4592,1.16667
1088,73,1.16667
1088,13549,2.33333
1088,911,0.333333
1088,759,1.0
1088,14685,0.833333
1088,13548,0.333333
1088,12186,0.333333
10280,7712,0.333333
10280,4592,0.833333
7712,4592,0.666667
7712,73,0.333333
4592,73,0.333333
4592,14642,1.5
4592,9511,1.5
4592,13549,0.333333
4592,14058,0.5
4592,911,0.833333
4592,433,0.333333
8778,4185,0.166667
8778,11201,0.166667
8778,3357,0.4
8778,5129,0.25
8778,7139,2.66667
8778,10204,3.7
8778,14229,0.333333
8778,11668,0.166667
8778,10097,0.583333
8778,10916,1.0
8778,9033,0.25
8778,14919,0.5
8778,5163,0.2
8778,14116,0.166667
8778,6464,1.83333
8778,3717,0.2
8778,12717,0.333333
8778,7980,0.2
8778,13439,1.33333
8778,6806,0.866667
8778,9090,0.166667
8778,4212,0.2
8778,4191,0.333333
8778,5298,0.2
595,3752,2.0
3752,15085,0.5
3752,8282,5.7
3752,7602,0.2
3752,449,0.2
3752,9555,0.2
3752,809,0.2
3752,11814,1.0
9784,14221,2.5
9784,15892,1.0
9784,15781,0.5
14221,14949,1.5
14221,1197,0.5
14221,3910,1.0
14221,6814,1.0
14221,13758,0.333333
14221,479,0.333333
14221,2607,1.0
14221,15892,1.0
14221,3635,0.5
14221,2135,0.5
14221,15781,4.5
14221,8689,3.83333
14221,6733,0.5
14221,11175,0.5
14511,12814,0.25
14511,1405,1.25
14511,14028,8.5
14511,223,1.0
14511,4402,0.5
14511,15311,0.5
14511,4258,0.5
14511,168,0.5
14511,1316,3.0
14511,9404,1.0
8800,9649,0.5
8800,9846,0.5
9649,9846,4.66667
9649,7924,2.66667
9649,12118,1.0
9649,16197,2.5
9649,5200,0.25
9649,10435,0.25
9649,4962,0.25
9649,8828,0.25
9649,15109,1.66667
9846,7924,1.66667
9846,16197,0.5
9846,15109,3.66667
16222,545,1.66667
16222,3850,1.66667
16222,751,1.16667
16222,1826,1.0
16222,2398,0.5
10050,13878,2.0
10050,11845,0.25
10050,9519,0.25
10050,1733,2.0
10050,5980,1.0
10050,736,0.25
13878,4013,3.0
11666,14683,1.0
14683,4009,1.0
14683,14301,2.0
14683,9720,1.0
14683,14999,1.0
14683,9482,4.0
5022,3932,0.25
5022,4430,5.78333
5022,3719,0.2
5022,15216,0.583333
5022,9815,0.5
5022,14558,0.2
5022,9506,1.2
5022,5685,0.2
5022,399,0.333333
5022,11460,0.5
5022,7961,0.75
5022,8961,0.25
5022,14029,0.25
10649,3452,1.0
10649,15019,0.666667
10649,6442,1.0
10649,115,0.142857
10649,13983,0.333333
10649,9971,0.25
10649,11194,0.142857
10649,12400,0.142857
10649,1906,0.25
10649,7669,0.142857
10649,13356,0.142857
10649,6717,0.25
10649,2696,0.142857
10649,367,0.142857
10649,13586,0.25
3452,15019,0.666667
3452,6442,1.66667
3452,1072,13.6667
3452,6595,1.66667
3452,4475,1.66667
3452,10065,3.25
3452,3359,1.41667
3452,13983,0.333333
3452,16134,4.0
3452,11820,0.5
3452,144,1.75
3452,7101,0.666667
3452,1067,0.583333
3452,9831,0.666667
3452,14005,0.333333
3452,14803,0.5
3452,4559,0.25
15019,6442,0.666667
6442,1072,0.666667
6442,13983,0.333333
6442,16134,0.666667
122,2268,0.5
122,3336,1.0
122,16098,0.5
16015,15416,0.5
16015,6335,0.2
16015,244,1.33333
16015,12772,0.5
16015,1011,0.2
16015,119,1.2
16015,12701,0.2
16015,3867,0.2
16015,7941,1.66667
16015,8144,0.666667
16015,15527,0.666667
16015,981,0.666667
16015,6250,0.666667
16015,7343,1.0
16015,1802,0.5
16015,8737,0.5
16015,14674,0.333333
14417,4715,7.0
14417,12915,2.0
14417,7510,1.0
14417,6845,0.5
14417,4314,0.333333
14417,9618,0.333333
14417,1351,0.333333
14417,2143,0.333333
14417,7621,0.333333
4715,1879,0.25
4715,9960,0.5
4715,7890,0.25
11334,14490,0.5
11334,14837,0.5
11334,13251,2.0
2949,665,0.333333
2949,7282,0.333333
2949,4723,1.25
2949,7186,1.25
2949,96,1.75
2949,2731,1.0
2949,6268,0.833333
2949,6467,3.33333
2949,3825,1.0
2949,10505,0.5
2949,10701,0.5
2949,9726,0.333333
2949,1688,0.333333
2949,1860,0.5
13214,2885,0.5
13214,9899,0.5
5665,14884,1.0
5665,8099,1.5
1583,9024,1.0
1583,8804,0.5
1583,14737,0.5
9024,8804,0.5
9024,653,1.0
9024,8929,2.0
9024,14737,0.5
9024,4252,2.0
9024,2489,1.0
9024,12370,1.5
9024,6722,0.5
9024,7998,1.5
9024,6574,1.0
9024,11400,1.0
9024,15813,2.0
9024,9367,2.0
9024,12864,0.5
9024,16056,0.5
9024,17,0.5
9024,14941,1.0
11313,13124,0.5
11313,16020,0.5
11313,8305,0.5
11313,11664,1.0
11313,14589,0.5
13124,16020,5.5
13124,11739,1.5
13124,16004,1.0
13124,10960,1.66667
13124,14105,1.66667
13124,11383,2.0
13124,6571,0.666667
13124,3761,2.0
13124,13445,0.5
16020,13839,4.0
16020,15081,2.0
16020,12932,1.0
16020,16240,0.5
16020,13690,0.5
16020,2600,4.5
16020,9140,0.25
16020,14251,0.25
16020,1025,0.25
16020,5691,0.25
16020,9470,0.5
16020,15204,1.0
16020,7104,2.0
16020,11335,1.0
16020,5648,2.0
9945,12184,1.25
9945,7724,0.25
9945,13047,0.75
12184,5576,1.0
12184,14882,0.5
12184,14596,0.5
12184,7724,0.25
12184,13047,0.75
12184,81,0.333333
12184,7663,0.333333
11799,15656,2.5
11799,14583,1.5
11799,8227,1.16667
11799,4241,0.5
11799,4075,0.666667
11799,10424,0.5
11799,9418,1.0
11799,15587,0.333333
11799,8967,0.333333
11799,168,1.0
11799,158,0.5
11799,5590,0.5
11799,2222,3.0
11799,2086,0.5
11799,3992,0.5
11799,1815,0.5
15656,3722,0.333333
15656,13289,0.333333
15656,16195,0.333333
15656,12583,0.333333
15656,15283,1.0
15656,2338,0.5
15656,15233,0.333333
15656,1376,0.166667
15656,1069,0.166667
15656,15661,0.166667
15656,1043,0.166667
15656,9757,0.166667
15656,8652,0.166667
15656,158,0.5
15656,14504,1.0
15656,4551,2.0
15656,5420,1.0
15656,14566,0.5
6630,8713,1.5
6630,14210,0.5
8713,14210,0.5
5474,12516,0.333333
5474,14964,1.0
5474,11793,2.5
5474,15994,0.333333
5474,8421,1.0
5474,12415,2.0
5474,5948,1.0
5474,4603,0.5
5474,8105,1.33333
12397,2809,0.5
12397,8079,0.5
2809,8079,0.5
2809,2647,1.0
2809,11071,1.5
2809,4516,0.5
2809,830,0.5
8079,11310,0.5
8079,5771,0.5
11150,920,1.0
920,14153,1.0
920,10176,1.0
920,5457,1.5
920,6123,3.5
920,9033,1.5
920,15468,1.0
920,1612,1.0
920,9431,0.5
8305,11664,0.5
8305,1447,1.0
11664,14589,0.5
1879,3336,3.5
1879,4632,1.16667
1879,13519,0.833333
1879,9319,0.5
1879,7004,0.333333
1879,1,1.0
1879,1175,1.0
1879,13200,0.5
1879,7890,0.25
1879,2263,0.666667
1879,12211,0.666667
13839,12932,2.0
13839,332,2.0
13839,3847,1.0
13839,11610,1.0
13839,2214,2.0
2230,396,2.0
2230,14926,0.5
2230,6390,0.5
2230,8522,1.0
2230,11034,0.333333
2230,11754,0.333333
2230,11434,0.333333
2230,15689,2.0
396,7061,0.333333
396,4965,0.333333
396,4781,0.333333
10184,2478,1.0
10184,13091,0.25
10184,5770,0.333333
10184,24,0.25
10184,3408,0.333333
10184,8091,0.333333
10184,1752,0.25
10184,12687,0.25
2478,2647,0.5
2478,9690,0.5
2478,8014,0.5
2478,10565,0.5
2478,6214,0.2
2478,15500,0.2
2478,6707,0.2
2478,4285,0.2
2478,962,0.2
3807,8253,0.5
3807,15376,1.33333
3807,1068,3.91667
3807,6341,0.5
3807,8802,0.333333
3807,13704,0.333333
3807,1,0.5
3807,13381,0.5
3807,2161,1.0
3807,8798,0.333333
3807,142,0.333333
3807,4199,0.333333
3807,2361,0.25
3807,186,0.25
3807,9979,0.333333
3807,10354,0.333333
3807,4823,0.333333
3807,3632,0.333333
3807,15759,0.333333
8253,15376,0.5
8253,1068,0.5
8253,6341,0.5
8253,8825,2.0
8253,8798,1.0
8253,5256,1.0
8253,980,2.0
15376,1068,1.33333
15376,6341,0.5
15376,9337,2.0
15376,12962,1.0
15376,2726,2.0
15376,13704,0.333333
15376,3905,1.0
1068,6341,0.5
1068,8802,0.333333
1068,13704,0.333333
1068,1,0.5
1068,13381,0.5
1068,8798,1.33333
1068,142,0.333333
1068,4199,0.333333
1068,2361,0.25
1068,186,0.25
1068,9979,0.333333
1068,10354,0.333333
430,7689,0.5
430,763,0.5
7689,763,0.5
7689,9917,0.125
7689,6974,0.125
7689,13973,0.125
7689,551,0.125
7689,2666,0.125
7689,4557,0.125
7689,15266,0.125
7689,7558,0.125
6948,8552,0.366667
6948,10385,0.366667
6948,7214,0.366667
6948,13880,0.166667
6948,9386,0.366667
6948,857,0.366667
8552,10385,0.366667
8552,7214,0.652381
8552,13880,1.3881
8552,9386,0.995238
8552,857,0.509524
8552,6049,0.142857
8552,12992,0.142857
8552,6534,0.142857
8552,5057,0.935714
8552,8156,0.342857
8552,4148,0.142857
8552,822,0.142857
8552,11181,0.542857
8552,9195,0.142857
8552,6536,0.142857
8552,6199,0.142857
8552,12712,0.142857
8552,918,0.142857
8552,5681,0.392857
8552,3507,0.592857
8552,8529,0.2
10385,7214,0.366667
10385,13880,0.166667
10385,9386,0.366667
10385,857,0.366667
7214,13880,1.18571
7214,9386,1.71905
7214,857,0.652381
7214,6049,0.142857
7214,12992,0.142857
7214,6183,0.2
7214,6534,0.142857
7214,5057,0.733333
7214,8156,0.416667
7214,6348,0.416667
7214,4148,0.559524
7214,822,0.142857
7214,1429,0.142857
7214,6033,0.2
7214,9195,0.733333
7214,11179,0.142857
7214,6206,0.142857
7214,16244,0.25
7214,4438,0.25
7214,918,0.142857
7214,9810,0.2
7214,8597,0.2
7214,11347,0.4
7214,4145,0.142857
7214,9026,0.142857
7214,15219,0.25
7214,2957,0.2
13880,9386,3.82262
13880,857,0.559524
13880,6049,0.142857
13880,12992,0.142857
13880,3881,0.142857
13880,2281,0.142857
13880,13682,0.285714
13880,1646,0.142857
13880,6534,1.12857
13880,5057,3.57024
13880,6338,1.61786
13880,8156,0.542857
13880,4148,0.342857
13880,822,0.142857
13880,11181,0.542857
13880,9195,1.40952
13880,6536,0.142857
13880,6199,0.142857
13880,12712,0.142857
13880,13281,0.125
13880,6206,0.142857
13880,16244,0.142857
13880,4438,0.917857
13880,918,0.142857
13880,11347,0.4
13880,2010,0.2
13880,5681,0.392857
13880,3507,0.592857
13880,13417,0.4
13880,8529,0.2
13880,8497,0.333333
13880,13150,0.333333
13880,13724,0.125
13880,15894,0.125
13880,7339,0.125
9386,857,0.902381
9386,6049,0.142857
9386,12992,0.142857
9386,3881,0.142857
9386,2281,0.142857
9386,13682,0.571429
9386,1646,0.142857
9386,6534,0.985714
9386,5057,3.65595
9386,6338,1.90357
9386,8156,1.24524
9386,6348,0.416667
9386,4148,0.616667
9386,1429,0.142857
9386,11181,0.342857
9386,9195,1.07619
9386,6536,0.142857
9386,6199,0.142857
9386,12712,0.142857
9386,11179,0.142857
9386,13281,0.125
9386,6206,0.285714
9386,16244,0.392857
9386,4438,1.50119
9386,918,0.142857
9386,11347,0.4
9386,2010,0.2
9386,4145,0.142857
9386,9026,0.142857
9386,3187,0.285714
9386,5681,0.142857
9386,3507,0.142857
9386,13417,0.4
9386,15219,0.25
9386,100,0.285714
9386,6351,0.25
9386,7670,0.25
9386,4337,0.25
9386,9601,0.333333
9386,8497,0.333333
9386,13150,0.333333
9386,13724,0.125
9386,15894,0.125
9386,7339,0.125
857,6049,0.142857
857,12992,0.142857
857,6534,0.25
857,6338,0.25
857,1429,0.142857
857,11179,0.142857
857,6206,0.142857
857,918,0.142857
857,4145,0.142857
857,9026,0.142857
3275,8812,1.0
3275,11720,3.33333
3275,9111,0.583333
3275,10170,0.833333
3275,903,4.33333
3275,15246,0.5
3275,10293,0.5
3275,1682,0.333333
3275,15854,1.58333
3275,2354,0.25
3275,14909,0.25
3275,5921,1.0
3275,1497,0.333333
3275,13870,0.333333
3275,6647,0.333333
3275,10505,0.333333
3275,13996,0.5
3275,718,1.0
3275,8612,0.5
3275,184,1.0
3275,11146,1.5
3275,11211,1.0
3275,13431,1.0
3275,7737,0.333333
3275,15212,1.0
3275,14767,1.0
3275,2172,0.5
1097,7828,1.0
4826,11739,1.0
4826,811,1.5
4826,10034,1.0
4826,9071,2.0
4826,12552,0.5
11739,4770,1.33333
11739,13407,2.5
11739,15142,4.0
11739,8986,1.5
11739,5613,2.0
11739,11383,1.5
11739,13326,3.5
11739,14579,3.0
11739,14311,1.33333
11739,6521,0.5
2268,3336,0.5
2268,4042,0.2
2268,7649,0.2
2268,9792,0.2
2268,13519,0.111111
2268,6108,0.311111
2268,10028,0.111111
2268,4433,0.111111
2268,11075,0.111111
2268,3398,0.111111
2268,8301,0.111111
2268,12243,0.111111
2268,7275,0.111111
2268,11194,0.25
2268,5397,0.25
2268,14473,0.25
2268,3797,0.2
2268,7658,0.25
3336,5700,3.5
3336,4632,1.5
3336,16098,1.5
3336,11975,2.0
3722,12652,1.0
3722,8449,0.333333
3722,80,4.0
3722,13286,0.333333
3722,5450,2.0
3722,15233,0.333333
3722,9220,5.33333
3722,12993,2.5
3722,13469,0.333333
3722,2540,1.5
9838,280,0.5
9838,121,0.5
9838,4208,0.5
9838,1382,0.142857
9838,15819,0.142857
9838,436,0.5
9838,15254,0.5
9838,12999,0.142857
280,121,0.5
280,14990,2.56667
280,15303,2.56667
280,10284,0.2
280,7494,0.5
280,10595,1.25
280,9310,2.5
280,5724,0.5
280,8300,1.0
280,33,0.2
280,2332,0.25
280,4915,1.0
280,11345,1.0
11102,7892,0.333333
11102,7646,0.333333
11102,350,1.83333
11102,8078,1.5
7892,7646,2.33333
7892,350,0.333333
7892,13250,1.0
7892,1593,0.5
7892,9122,0.5
7646,350,0.333333
7646,13250,0.5
7646,9122,1.5
7646,15684,3.0
350,8078,1.5
3543,15021,0.5
3543,11440,0.5
9839,12762,1.0
4208,15584,1.5
4208,9238,0.333333
4208,12895,0.5
4208,9065,0.5
2394,13952,2.5
2394,3063,0.666667
2394,10317,1.0
2394,14320,3.33333
2394,13162,1.5
2394,10145,0.333333
2394,14991,0.333333
13952,3063,0.666667
13952,10317,1.0
13952,14320,0.833333
13952,15603,1.5
3063,10317,0.666667
3063,15370,0.5
3063,2365,0.5
3063,13165,1.0
10317,12367,0.5
10317,2049,0.5
10317,14320,3.0
10317,7910,0.666667
10317,3527,0.333333
10317,13359,0.333333
10317,15489,0.333333
10317,2365,0.666667
10317,2651,0.5
10317,6349,1.0
10317,12753,0.5
10317,4649,1.0
2687,10328,1.0
2687,12517,1.0
10328,12517,1.5
10328,9917,0.333333
10328,6974,0.333333
10328,478,1.0
10328,15834,0.5
10328,13973,0.333333
12517,1383,0.5
12517,15834,1.0
12517,7247,8.0
11317,3658,1.0
3658,15126,0.75
3658,3320,0.666667
3658,10769,0.666667
3658,85,0.666667
3658,3776,0.25
3658,255,0.25
3658,2487,1.75
1445,5980,0.333333
4798,12915,2.0
4798,3932,2.5
4798,6499,0.666667
4798,5456,2.0
4798,4430,1.83333
4798,5344,0.333333
4798,12386,1.0
4798,10505,0.333333
4798,10837,2.0
4798,5364,0.5
4798,977,0.5
4798,2252,1.0
4798,4844,0.333333
8844,4955,0.333333
8844,5380,0.333333
8844,15433,0.5
8844,10245,1.33333
8844,7261,1.0
8844,7308,0.5
8844,1187,1.16667
8844,7795,0.333333
8844,8335,0.333333
4955,5380,0.333333
4955,14697,0.666667
4955,852,0.666667
4955,13764,0.666667
6366,8006,1.0
6366,2306,0.5
6366,5790,1.0
6366,15828,1.0
6366,2848,0.5
8006,2306,6.0
8006,5081,0.5
8006,6335,1.0
8006,4626,0.5
8006,5790,0.5
8006,15233,0.333333
8006,11131,3.0
8006,1641,0.833333
8006,7502,0.833333
8006,14505,1.5
8006,4652,0.5
8006,2437,1.5
8006,5098,1.5
8006,11501,3.0
8006,3966,1.5
8006,14766,0.5
2306,3166,1.0
2306,3656,0.333333
2306,4608,0.333333
2306,7573,0.333333
2306,14955,0.25
2306,1343,0.25
2306,1701,1.25
2306,7806,1.0
2306,5287,1.5
2306,15970,0.5
2306,5174,0.333333
2306,2045,1.0
2306,3966,1.5
2546,5776,1.0
5776,530,2.0
5776,9587,1.0
5776,9960,2.0
5776,11906,1.0
5776,1782,0.5
3466,7984,3.0
7513,1076,0.333333
7513,11117,1.5
7513,9720,0.5
11980,14604,1.0
11980,13289,1.0
11980,3071,0.5
11980,5142,0.5
14604,15659,2.5
14604,1576,1.5
14604,8112,0.5
14604,11257,0.5
14604,11273,1.33333
14604,13604,7.0
14604,11107,0.5
14604,11105,1.0
14604,7082,1.0
14604,3385,0.5
14604,14302,0.333333
14604,6876,0.333333
15659,1576,1.5
13091,4042,3.83333
13091,5791,0.5
13091,14785,1.5
13091,13005,0.5
13091,24,2.58333
13091,15336,2.0
13091,1752,0.25
13091,12687,0.25
13091,4556,0.333333
4042,7649,0.2
4042,9792,0.533333
4042,11793,0.5
4042,9580,0.5
4042,9310,0.5
4042,6108,0.2
4042,5770,0.5
4042,9918,1.0
4042,1209,0.5
4042,2101,1.0
4042,6607,0.142857
4042,12408,0.5
4042,6803,0.333333
4042,6027,7.33333
4042,4380,0.333333
4042,8742,0.333333
4042,24,1.83333
4042,9819,0.5
4042,3828,0.333333
4042,4556,0.333333
4042,12876,0.5
4042,32,0.666667
4042,13064,0.666667
4042,9174,0.666667
4042,3485,2.33333
4042,1550,0.333333
4042,14380,0.285714
4042,7701,0.142857
4042,11429,0.410714
4042,15459,0.125
4042,304,0.125
4042,3163,0.125
4042,7557,1.26786
4042,11913,0.125
4042,11172,0.125
4042,15,0.125
4042,5419,0.285714
4042,2900,0.142857
4042,8297,0.285714
4042,3584,0.285714
4042,3797,0.2
4042,4213,0.5
4240,11476,0.5
4240,14900,2.0
4240,9694,1.0
4240,11870,0.5
11790,514,0.333333
11790,14465,0.333333
11790,6961,0.333333
514,14465,0.333333
514,6961,1.25
514,9774,0.25
514,15807,0.25
514,8254,0.25
514,11654,0.333333
514,5336,0.333333
514,5891,0.333333
14465,6961,0.333333
6961,9756,0.333333
6961,9472,3.83333
6961,12462,0.333333
6961,9774,5.7
6961,3928,4.47143
6961,10372,0.333333
6961,15807,0.25
6961,3628,1.0
6961,2945,1.83333
6961,10507,3.67857
6961,9075,0.666667
6961,15873,0.7
6961,12566,0.5
6961,8254,0.25
6961,1682,0.333333
6961,12398,0.2
6961,10506,1.42619
6961,3459,1.04286
6961,11654,2.33333
6961,13716,0.666667
6961,9877,3.2119
6961,10802,0.333333
6961,15766,0.619048
6961,1459,0.25
6961,3386,2.0
6961,13361,1.0
6961,5336,3.33333
6961,13855,1.0
6961,5518,2.0
6961,14585,0.333333
6961,2776,0.583333
6961,2887,0.285714
6961,15704,0.535714
6961,7688,0.285714
6961,5891,2.25
6961,8746,0.583333
6961,399,2.36667
6961,11460,2.03333
6961,6901,0.45
6961,16044,1.66667
6961,13149,0.25
6961,176,0.25
6961,7035,0.666667
6961,7425,0.333333
6961,12078,0.25
6961,10440,0.583333
6961,4551,1.25
6961,11164,1.34286
6961,1435,1.78333
6961,49,0.25
6961,12230,0.333333
6961,6219,1.0
6961,7154,1.47619
6961,6594,0.333333
6961,3330,0.333333
6961,9194,0.25
6961,6197,0.142857
6961,2064,0.5
6961,14323,0.5
6961,3678,1.17619
6961,14045,0.333333
6961,7049,0.309524
6961,6488,0.25
6961,6293,0.333333
6961,9070,0.25
6961,14480,0.309524
6961,7939,0.166667
6961,5530,0.166667
6961,13546,0.5
6961,13882,0.142857
6961,952,0.142857
6961,6318,0.25
6961,12914,0.25
2578,10088,1.0
2578,5153,0.666667
2578,7001,0.333333
2578,8760,1.0
2578,8885,0.5
2578,244,0.5
2578,3719,2.5
2578,3160,0.333333
2578,3614,1.0
2578,1683,0.5
2578,5109,0.5
2578,14351,0.25
2578,1119,0.25
2578,12970,1.75
2578,6228,0.5
2578,6159,1.0
2578,4334,0.5
2578,14875,0.5
2578,1326,0.25
12565,10379,0.333333
12565,8805,0.333333
12565,15283,0.333333
12565,6434,0.333333
12565,14999,0.5
12565,3285,1.33333
12565,13884,1.0
12565,2844,1.0
12565,2301,0.333333
12565,12183,0.333333
10379,8805,1.33333
10379,12652,1.0
10379,5288,0.7
10379,2905,1.0
10379,8030,1.33333
10379,12978,1.0
10379,5980,1.33333
10379,13704,3.0
10379,14608,0.5
10379,15587,0.5
10379,395,1.33333
10379,7743,0.2
10379,6203,0.5
10379,7771,1.0
10379,11738,0.2
10379,13580,1.0
10379,3133,0.2
10379,7518,1.2
10379,12557,0.2
10379,1016,0.2
10379,365,0.2
10379,8011,1.0
10379,13392,0.2
10379,8016,0.2
8805,612,1.0
8805,13704,3.5
8805,12433,0.333333
8805,6203,0.5
5078,200,1.0
5078,9505,5.0
5078,9937,2.33333
5078,1511,5.0
5078,1585,0.333333
5078,6004,0.333333
5078,13397,1.0
5078,2030,2.5
5078,5406,0.5
200,9525,0.5
200,1187,0.5
200,1199,1.0
200,3086,1.5
200,9997,0.5
200,5212,0.5
200,3060,0.5
200,10180,1.0
200,6800,1.0
200,15421,1.0
200,4890,1.0
200,13480,2.0
200,4246,0.5
200,7526,0.5
200,7059,0.5
200,4750,0.5
1072,4475,2.16667
1072,10065,3.25
1072,3359,1.41667
1072,236,1.5
1072,16134,2.33333
1072,11820,0.5
1072,144,1.75
1072,7101,0.666667
1072,1067,0.583333
1072,14005,0.833333
1072,5567,0.5
1072,2265,0.5
1072,14803,0.5
1072,4559,0.25
7132,14949,3.0
7132,1706,1.0
7132,7852,0.75
7132,14769,0.25
7132,11139,1.33333
7132,11250,0.5
7132,5404,0.25
7132,5982,0.25
14949,13835,0.666667
14949,14320,0.333333
14949,1197,3.83333
14949,12113,2.0
14949,6686,0.333333
14949,658,1.0
14949,8557,0.333333
14949,4242,0.5
14949,6634,2.16667
14949,14715,2.0
14949,7253,1.83333
14949,2651,0.333333
14949,16,3.0
14949,5598,2.0
5599,11882,0.5
5599,2049,2.0
5599,15226,0.5
5599,2135,1.0
15132,87,0.333333
15132,2995,0.333333
4562,8863,1.0
8447,13037,0.333333
8447,15727,0.333333
8447,2388,0.333333
5706,12665,0.583333
5706,2022,0.25
5706,15114,1.75
5706,12878,0.75
5706,15285,0.333333
5706,13325,0.333333
7747,7207,1.25
7747,3074,0.916667
7747,3303,1.83333
7747,9532,0.333333
7747,8521,0.342857
7747,12659,3.5
7747,1908,0.333333
