0,1,2
219,504,1
320,506,1
51,508,9
96,508,2
139,508,2
193,508,2
198,508,1
203,508,2
271,508,13
301,508,12
305,508,10
315,508,10
336,508,6
363,508,15
397,508,1
453,508,45
453,509,1
35,510,1
43,510,1
18,511,1
399,511,1
417,511,1
11,512,1
40,512,2
102,512,1
180,512,1
251,512,1
262,512,16
293,512,1
296,512,4
302,512,2
305,512,1
371,512,8
387,512,20
399,512,3
438,512,1
439,512,4
447,512,7
508,512,5
8,513,5
43,513,1
58,513,1
62,513,2
100,513,3
141,513,1
176,513,5
367,513,7
371,513,1
375,513,2
385,513,3
387,513,7
395,513,1
404,513,2
438,513,7
453,513,2
462,513,2
5,514,1
40,514,1
100,514,1
143,514,1
193,514,2
282,514,1
193,515,4
295,515,4
452,515,3
95,516,1
251,516,1
399,516,5
437,516,2
31,517,1
248,517,3
18,518,2
73,518,1
399,518,1
468,518,1
7,519,3
219,519,1
290,519,5
291,519,1
307,519,4
320,519,1
442,519,3
473,519,1
66,520,1
304,520,2
265,521,1
272,521,2
14,522,1
31,522,6
35,522,1
40,522,6
63,522,1
66,522,2
83,522,1
110,522,1
117,522,1
121,522,1
136,522,1
140,522,1
171,522,2
181,522,1
324,522,5
327,522,1
333,522,6
341,522,2
356,522,1
489,522,2
495,522,3
18,524,26
31,524,3
35,524,2
50,524,81
94,524,7
102,524,46
213,524,14
248,524,8
356,524,12
476,525,7
11,526,22
33,526,1
37,526,2
40,526,4
130,526,1
331,526,2
356,526,1
399,526,1
502,526,3
8,527,1
40,527,1
50,527,2
356,527,1
399,527,1
40,528,1
50,528,1
50,529,1
171,530,1
211,531,6
258,531,1
324,531,3
363,531,11
462,531,6
481,531,2
102,533,1
66,534,1
439,534,1
512,534,1
66,535,1
82,535,3
190,535,4
192,535,5
198,535,13
284,535,2
288,535,4
335,535,8
355,535,1
371,535,30
399,535,1
422,535,6
429,535,2
491,535,4
508,535,4
531,535,50
73,536,1
467,536,2
535,536,2
18,537,15
33,537,1
40,537,1
41,537,3
47,537,35
102,537,3
118,537,1
192,537,8
223,537,12
288,537,10
320,537,2
356,537,1
360,537,1
367,537,1
371,537,4
391,537,1
399,537,1
414,537,1
430,537,3
437,537,1
455,537,1
211,538,1
367,538,3
395,538,3
453,538,4
535,538,5
5,539,5
104,539,1
203,539,1
305,539,2
308,539,2
318,539,1
333,539,2
364,539,9
438,539,6
494,539,13
40,540,1
73,540,1
399,540,2
531,540,1
40,541,1
52,541,3
96,541,126
141,541,1
142,541,1
203,541,5
251,541,3
265,541,1
296,541,31
313,541,4
324,541,23
351,541,2
367,541,4
378,541,5
388,541,19
408,541,3
459,541,25
494,541,14
503,541,6
512,541,4
8,542,2
41,542,3
355,542,8
399,542,4
417,542,3
541,542,11
73,543,1
171,543,1
198,543,1
249,543,1
295,543,2
341,543,11
399,543,1
510,543,2
2,544,2
307,544,2
367,544,1
420,544,2
438,544,1
31,545,5
96,545,2
198,545,3
280,545,1
371,545,1
397,545,3
428,545,1
453,545,13
459,545,8
474,545,4
481,545,1
494,545,6
531,545,3
537,545,6
541,545,7
543,545,8
11,546,1
31,546,2
35,546,1
62,546,15
153,546,5
248,546,5
310,546,1
524,546,12
41,547,3
127,547,2
130,547,1
324,547,1
497,547,1
541,547,10
62,548,3
102,548,1
307,548,2
522,548,4
295,549,1
320,549,1
33,550,3
61,550,9
146,550,3
223,550,3
305,550,2
318,550,1
376,550,1
387,550,2
399,550,2
455,550,8
235,551,1
265,551,1
325,551,2
348,551,2
50,552,2
102,552,1
455,552,5
61,553,2
102,553,1
265,553,1
2,554,3
61,554,3
146,554,1
193,554,1
317,554,1
351,554,3
364,554,1
370,554,1
387,554,4
390,554,6
392,554,1
401,554,1
439,554,4
481,554,3
501,554,4
508,554,1
516,554,2
544,554,1
62,556,3
100,556,1
104,556,4
139,556,11
151,556,2
265,556,1
296,556,5
301,556,50
444,556,1
512,556,1
526,556,1
301,557,1
96,558,5
324,558,1
388,558,1
62,559,2
193,559,4
296,559,2
324,559,2
494,559,3
8,560,1
37,560,2
40,560,2
50,560,6
73,560,6
94,560,53
98,560,2
102,560,11
104,560,23
126,560,1
175,560,2
248,560,4
249,560,5
253,560,12
280,560,10
349,560,1
430,560,80
447,560,13
480,560,1
556,560,45
438,561,2
439,561,1
554,561,4
96,562,1
104,562,1
408,562,2
213,563,1
515,563,1
522,564,1
5,565,1
8,565,3
18,565,3
307,565,1
399,565,1
430,565,1
480,565,1
40,566,2
61,566,3
193,566,2
259,566,2
276,566,1
310,566,4
324,566,4
459,566,1
537,566,4
547,566,1
2,568,2
8,568,90
11,568,81
28,568,5
102,568,3
104,568,37
127,568,26
173,568,6
198,568,17
248,568,10
295,568,1
371,568,72
402,568,1
447,568,5
399,569,2
537,569,1
554,569,1
127,570,17
265,570,1
316,570,1
539,570,2
399,571,1
545,571,1
60,572,1
69,572,2
127,572,2
183,572,2
193,572,1
296,572,17
297,572,19
324,572,2
388,572,5
392,572,4
5,573,1
265,573,1
193,574,1
211,575,4
253,575,18
349,575,2
393,575,4
574,575,2
102,576,2
104,576,1
188,578,1
399,578,1
417,578,1
293,579,1
417,579,3
248,580,1
327,580,7
2,581,1
26,581,8
248,581,3
327,581,1
580,581,2
18,582,4
71,582,6
123,582,1
171,582,1
193,582,6
208,582,2
213,582,17
233,582,2
265,582,1
276,582,1
282,582,3
307,582,5
336,582,3
399,582,2
482,582,4
541,582,2
556,582,14
213,583,2
399,583,1
104,584,1
494,584,9
522,584,2
11,585,4
117,585,1
144,585,3
182,585,2
193,585,9
243,585,15
251,585,3
307,585,4
308,585,2
348,585,1
377,585,20
385,585,1
395,585,11
401,585,3
408,585,1
494,585,3
503,585,6
533,585,1
537,585,3
569,585,1
320,586,1
439,586,1
550,586,1
50,587,4
249,587,2
262,587,4
341,587,8
439,587,11
481,587,1
495,587,5
539,587,4
559,587,2
586,587,1
326,588,2
512,588,3
585,588,2
2,589,1
193,589,3
211,589,7
265,589,1
345,589,5
387,589,3
401,589,6
407,589,2
438,589,4
439,589,7
512,589,7
513,589,7
550,589,3
554,589,7
561,589,1
582,589,2
5,590,1
33,591,6
73,591,6
94,591,13
102,591,5
284,591,1
305,591,2
356,591,1
376,591,2
399,591,4
508,591,3
544,591,2
550,591,2
11,592,3
18,592,11
102,592,1
192,592,3
210,592,3
227,592,4
320,592,1
356,592,1
52,593,1
89,593,2
208,593,4
241,593,1
259,593,1
282,593,2
467,593,8
474,593,4
501,593,2
554,593,2
66,594,2
71,594,1
104,594,1
171,594,6
175,594,13
192,594,3
251,594,5
307,594,3
320,594,9
337,594,2
371,594,13
430,594,2
508,594,3
589,594,2
8,595,1
40,595,1
49,595,3
56,595,15
61,595,5
71,595,2
102,595,2
104,595,1
118,595,5
253,595,6
288,595,2
387,595,6
399,595,6
541,595,3
5,596,1
35,596,1
43,596,1
211,596,1
273,596,2
11,597,8
18,597,6
26,597,2
31,597,7
40,597,9
61,597,3
66,597,8
67,597,5
83,597,2
102,597,12
104,597,1
123,597,9
127,597,2
159,597,1
171,597,1
175,597,2
180,597,1
193,597,5
248,597,4
249,597,4
253,597,2
258,597,3
288,597,10
296,597,2
297,597,3
302,597,2
320,597,1
324,597,9
336,597,5
338,597,2
341,597,14
345,597,3
350,597,2
366,597,2
388,597,1
421,597,1
422,597,8
429,597,1
468,597,3
474,597,6
481,597,4
486,597,12
487,597,3
497,597,1
521,597,1
522,597,3
541,597,32
554,597,1
559,597,11
581,597,6
11,598,25
31,598,2
33,598,6
40,598,25
67,598,59
78,598,1
102,598,22
104,598,3
288,598,29
320,598,3
399,598,1
510,598,1
533,598,2
41,599,3
104,599,1
288,599,2
308,599,2
341,599,1
399,599,1
469,599,1
559,599,3
35,600,4
102,600,5
399,600,9
447,600,1
276,601,1
296,601,2
566,601,5
11,602,3
40,602,2
104,602,1
156,602,2
175,602,6
247,602,5
276,602,5
374,602,5
474,602,2
597,602,2
367,603,1
11,604,12
28,604,5
31,604,23
59,604,2
61,604,2
72,604,15
73,604,14
87,604,2
102,604,27
104,604,4
123,604,7
180,604,4
223,604,4
253,604,48
301,604,1
307,604,2
316,604,41
331,604,1
336,604,20
340,604,2
349,604,3
356,604,1
367,604,11
371,604,5
439,604,1
441,604,1
461,604,23
478,604,4
502,604,2
510,604,1
556,604,14
104,605,7
127,605,4
568,605,6
61,606,1
66,606,3
67,606,1
73,606,4
94,606,1
200,606,1
248,606,1
320,606,3
324,606,6
399,606,6
413,606,1
421,606,1
554,606,1
559,606,1
585,606,2
459,607,4
11,608,1
40,608,3
62,608,1
79,608,4
144,608,1
150,608,3
296,608,7
385,608,3
388,608,6
390,608,5
462,608,16
522,608,8
597,608,1
606,608,8
2,609,1
40,609,3
324,609,2
2,610,1
71,610,9
203,610,6
127,611,2
446,611,1
501,611,1
522,611,1
399,612,1
611,612,1
35,613,1
444,613,2
2,614,1
7,614,1
79,614,1
248,614,2
276,614,22
282,614,1
296,614,12
307,614,3
328,614,3
364,614,1
376,614,2
421,614,10
473,614,2
508,614,1
522,614,2
535,614,4
537,614,2
539,614,3
568,614,2
597,614,1
604,614,2
40,615,2
117,615,1
249,615,1
251,615,3
305,615,3
320,615,4
508,615,8
516,615,2
539,615,2
585,615,6
614,615,4
71,616,1
73,616,19
102,616,72
111,616,1
118,616,7
123,616,9
141,616,4
160,616,15
200,616,1
235,616,3
248,616,2
249,616,11
258,616,2
265,616,1
301,616,5
307,616,6
316,616,6
322,616,5
336,616,1
339,616,3
349,616,16
399,616,13
455,616,1
461,616,22
486,616,2
502,616,2
513,616,14
595,616,2
604,616,6
2,617,2
96,618,2
193,618,16
388,618,3
474,618,2
501,618,1
595,618,2
26,619,84
52,619,3
69,619,2
182,619,1
232,619,2
287,619,3
392,619,1
472,619,4
47,620,12
54,620,1
94,620,5
104,620,19
193,620,6
223,620,4
248,620,7
320,620,2
371,620,3
469,620,14
597,620,2
595,621,2
606,621,1
615,622,1
621,622,1
7,623,3
96,623,1
104,623,1
342,623,1
436,623,2
451,623,1
591,623,1
594,623,3
324,624,16
436,624,21
533,624,11
604,624,1
8,625,5
41,625,6
49,625,13
72,625,2
94,625,9
104,625,7
192,625,4
223,625,9
227,625,3
265,625,1
307,625,4
308,625,2
320,625,1
336,625,2
349,625,16
356,625,4
399,625,5
430,625,2
439,625,1
447,625,1
497,625,4
512,625,2
513,625,8
554,625,3
581,625,7
585,625,13
589,625,16
611,625,1
211,626,3
265,626,1
305,626,1
430,626,3
512,626,4
544,626,2
554,626,1
589,626,1
282,627,1
96,628,1
127,628,6
522,628,1
624,629,1
51,630,1
114,630,1
436,630,4
462,630,1
624,630,7
41,631,1
271,631,8
336,631,1
349,631,1
401,631,3
630,632,1
7,633,3
11,633,2
340,633,1
625,633,1
143,634,1
188,634,1
223,634,1
596,634,1
8,635,1
31,635,3
322,635,4
370,635,4
387,635,3
438,635,3
512,635,1
554,635,1
589,635,1
598,635,1
625,635,3
265,636,1
322,636,1
8,637,2
11,637,1
31,637,11
40,637,4
41,637,1
47,637,5
67,637,4
73,637,4
83,637,3
86,637,2
87,637,2
94,637,8
97,637,3
101,637,3
102,637,12
104,637,4
130,637,1
140,637,1
159,637,2
171,637,2
175,637,16
224,637,4
235,637,3
241,637,10
249,637,2
251,637,3
265,637,2
277,637,3
284,637,1
288,637,5
292,637,1
307,637,2
308,637,2
320,637,2
322,637,8
340,637,3
341,637,15
354,637,1
356,637,4
360,637,2
371,637,3
372,637,3
384,637,5
395,637,1
399,637,4
400,637,1
429,637,1
438,637,3
461,637,16
474,637,1
480,637,5
481,637,9
504,637,1
510,637,4
519,637,5
526,637,1
531,637,1
539,637,5
541,637,3
545,637,4
559,637,4
561,637,1
570,637,2
585,637,1
589,637,3
601,637,1
602,637,2
621,637,2
635,637,1
636,637,3
5,638,2
18,638,4
83,638,2
102,638,4
104,638,17
127,638,1
159,638,5
211,638,4
251,638,1
273,638,2
320,638,9
371,638,13
399,638,4
478,638,8
480,638,3
508,638,5
554,638,2
585,638,4
631,638,2
2,639,2
8,639,4
41,639,5
296,639,5
388,639,8
473,639,3
474,639,2
568,639,1
575,639,6
616,639,37
637,639,12
2,640,1
474,640,1
554,640,3
589,640,3
5,641,2
35,641,3
40,641,1
52,641,4
211,641,4
265,641,1
322,641,48
324,641,6
366,641,4
417,641,2
473,641,7
474,641,2
480,641,2
546,641,2
637,641,2
639,641,2
322,642,21
637,642,17
7,643,9
35,643,1
38,643,1
41,643,1
51,643,2
58,643,1
71,643,7
96,643,7
104,643,2
142,643,2
143,643,26
193,643,3
219,643,4
276,643,5
310,643,1
311,643,3
313,643,2
324,643,8
377,643,16
388,643,2
392,643,2
473,643,1
517,643,2
546,643,4
595,643,2
597,643,5
604,643,3
625,643,7
2,644,1
25,644,3
143,644,4
203,644,2
265,644,1
273,644,3
322,644,5
352,644,2
597,644,1
641,644,1
51,645,2
52,645,4
71,645,2
219,645,7
288,645,3
322,645,10
473,645,4
494,645,2
637,645,18
262,646,4
645,646,1
348,647,1
367,647,4
387,647,1
513,647,2
625,647,1
276,648,24
288,648,5
336,648,7
497,648,3
513,648,3
625,648,18
626,648,1
647,648,4
265,649,1
645,649,1
96,650,1
265,650,1
473,650,1
637,650,3
645,650,2
0,651,3
2,651,1
8,651,4
34,651,1
51,651,2
68,651,2
71,651,9
72,651,6
102,651,4
114,651,1
148,651,1
189,651,3
193,651,5
198,651,2
213,651,3
214,651,1
264,651,1
265,651,1
276,651,4
277,651,1
282,651,1
321,651,3
371,651,2
388,651,7
393,651,7
459,651,1
494,651,1
512,651,5
524,651,2
570,651,2
573,651,9
584,651,5
597,651,19
614,651,2
641,651,14
18,653,9
28,653,1
31,653,4
33,653,1
41,653,2
49,653,6
86,653,2
94,653,3
104,653,3
130,653,12
141,653,9
198,653,1
223,653,2
227,653,1
248,653,5
253,653,8
296,653,1
352,653,2
356,653,1
412,653,3
441,653,1
455,653,9
480,653,1
497,653,7
513,653,3
554,653,2
562,653,2
585,653,11
589,653,1
595,653,3
631,653,8
643,653,5
651,653,19
348,654,5
625,654,1
626,654,1
629,654,1
632,654,1
635,654,1
644,654,1
654,655,2
28,656,1
66,656,5
633,656,1
8,657,1
72,657,2
102,657,8
162,657,5
192,657,15
265,657,2
341,657,2
486,657,3
495,657,4
623,657,1
248,658,1
253,658,2
356,658,2
399,658,3
412,658,4
478,658,1
541,658,2
594,658,4
658,659,7
618,660,1
265,662,2
320,662,1
352,664,1
654,664,1
265,665,1
585,665,1
588,665,2
614,665,1
615,665,1
388,666,2
390,666,4
539,666,5
599,666,4
657,666,5
654,667,1
654,668,1
654,669,1
654,670,1
654,671,1
87,672,2
102,672,13
193,672,1
198,672,3
253,672,11
276,672,4
336,672,4
371,672,6
397,672,1
399,672,3
412,672,1
414,672,5
585,672,3
619,672,1
641,672,3
645,672,5
69,673,2
104,673,1
167,673,1
281,673,1
307,673,1
568,673,1
104,674,1
320,674,1
399,674,1
422,674,1
461,674,18
265,675,1
393,675,3
544,675,1
550,675,1
554,675,4
71,676,3
127,676,1
265,676,1
616,676,2
219,677,1
248,677,1
296,677,2
322,677,2
436,677,1
474,677,4
569,677,1
571,677,1
6,678,1
8,678,14
11,678,1
59,678,20
87,678,1
104,678,1
131,678,2
145,678,3
161,678,2
193,678,6
220,678,1
262,678,5
305,678,2
307,678,6
309,678,1
340,678,1
345,678,3
395,678,22
397,678,39
447,678,1
464,678,6
473,678,86
480,678,6
482,678,13
503,678,4
556,678,10
619,678,5
648,678,1
653,678,5
73,679,3
316,679,2
2,680,1
8,680,4
11,680,4
31,680,8
51,680,18
108,680,3
139,680,1
142,680,4
211,680,3
305,680,1
387,680,16
401,680,10
439,680,5
512,680,4
561,680,5
587,680,3
589,680,9
616,680,36
625,680,12
626,680,1
658,680,1
94,681,1
188,681,1
399,681,1
8,682,25
47,682,39
66,682,9
102,682,10
104,682,1
296,682,6
378,682,3
399,682,18
412,682,56
478,682,11
495,682,1
576,682,2
616,682,1
645,682,5
127,684,2
5,685,3
8,685,1
26,685,2
71,685,6
102,685,4
130,685,3
162,685,4
233,685,3
262,685,9
338,685,1
371,685,3
399,685,1
447,685,1
541,685,6
620,685,14
639,685,3
666,685,8
2,686,3
5,686,2
40,686,4
68,686,1
96,686,5
127,686,5
192,686,1
193,686,5
211,686,2
251,686,8
256,686,1
259,686,2
262,686,2
276,686,9
282,686,4
297,686,7
333,686,1
366,686,2
375,686,3
408,686,6
437,686,4
472,686,3
478,686,5
479,686,1
480,686,8
572,686,2
585,686,11
597,686,5
604,686,1
615,686,3
637,686,4
638,686,6
639,686,4
672,686,2
342,687,1
678,687,1
11,688,2
473,688,2
665,688,1
412,689,1
344,690,3
265,691,1
265,692,1
265,693,1
265,694,1
2,696,1
8,696,6
11,696,1
28,696,2
49,696,2
66,696,9
73,696,1
89,696,1
94,696,19
102,696,1
126,696,2
175,696,1
223,696,1
249,696,2
288,696,1
340,696,4
360,696,2
397,696,2
424,696,2
430,696,6
474,696,17
481,696,1
486,696,3
491,696,2
541,696,5
548,696,2
623,696,1
636,696,1
637,696,11
639,696,5
643,696,1
31,697,1
33,697,1
341,697,2
399,697,1
513,697,1
696,697,1
8,698,1
102,698,1
677,698,1
2,699,2
102,699,1
336,699,2
399,699,4
480,699,2
554,699,1
604,699,4
653,699,1
2,700,1
47,700,1
87,700,3
104,700,7
120,700,1
173,700,3
223,700,3
232,700,1
253,700,12
307,700,4
316,700,3
325,700,7
340,700,5
350,700,1
356,700,2
397,700,3
399,700,1
619,700,1
643,700,1
653,700,2
678,700,1
672,701,1
211,702,1
273,702,1
5,703,3
41,703,2
62,703,8
71,703,7
95,703,1
203,703,3
211,703,2
259,703,2
276,703,2
287,703,5
376,703,3
392,703,2
446,703,2
474,703,3
501,703,3
503,703,3
595,703,2
616,703,64
699,703,3
153,704,1
298,704,3
62,705,2
127,705,21
193,705,6
276,705,3
483,705,6
501,705,1
522,705,4
73,706,1
94,706,1
126,706,1
175,706,1
324,706,1
399,706,1
651,706,1
703,706,1
8,707,3
56,707,7
94,707,1
102,707,4
104,707,3
188,707,10
192,707,2
223,707,4
233,707,3
248,707,5
356,707,4
399,707,2
472,707,3
491,707,2
497,707,1
522,707,1
556,707,15
643,707,1
516,708,4
688,708,1
40,709,1
66,709,3
244,709,3
399,709,2
609,709,3
645,709,2
704,709,3
2,710,1
8,710,13
11,710,44
18,710,9
31,710,17
52,710,5
102,710,1
104,710,9
193,710,1
236,710,1
256,710,13
275,710,8
316,710,2
338,710,4
340,710,12
355,710,6
356,710,1
371,710,1
399,710,2
447,710,1
478,710,27
508,710,1
546,710,33
590,710,3
643,710,15
680,710,1
703,710,1
5,711,26
94,711,24
102,711,13
104,711,1
188,711,72
211,711,12
213,711,3
249,711,6
308,711,2
324,711,3
478,711,1
491,711,11
639,711,17
643,711,5
703,711,5
8,712,2
11,712,2
31,712,4
37,712,1
40,712,13
47,712,4
66,712,3
73,712,1
86,712,5
89,712,2
94,712,5
101,712,5
103,712,1
104,712,8
123,712,9
126,712,1
155,712,1
171,712,4
198,712,3
208,712,3
235,712,3
241,712,9
248,712,6
249,712,3
251,712,5
275,712,2
282,712,3
320,712,4
338,712,3
341,712,2
345,712,1
349,712,2
350,712,2
352,712,1
356,712,1
358,712,3
361,712,1
362,712,8
369,712,3
387,712,2
461,712,19
473,712,1
478,712,4
481,712,6
497,712,1
508,712,3
534,712,1
538,712,1
544,712,3
545,712,5
546,712,2
566,712,3
585,712,3
602,712,1
608,712,2
614,712,3
623,712,2
680,712,3
686,712,2
695,712,6
703,712,2
705,712,4
96,713,1
203,713,2
276,713,1
437,713,4
459,713,5
599,713,2
678,713,2
712,713,15
712,714,1
41,715,3
104,715,1
428,715,2
712,715,12
712,716,1
712,717,1
62,718,1
94,718,1
108,718,2
144,718,2
153,718,4
218,718,1
219,718,3
248,718,2
256,718,3
273,718,1
322,718,4
503,718,1
637,718,4
643,718,4
685,718,3
707,718,5
711,718,7
273,719,2
678,719,13
712,719,1
47,720,9
66,720,2
102,720,1
387,720,2
602,721,1
626,722,1
647,722,1
648,722,3
8,723,1
62,723,1
104,723,1
522,723,12
672,723,1
712,723,2
51,724,2
203,724,3
322,724,13
352,724,3
388,724,1
453,724,8
473,724,1
545,724,1
606,724,1
634,724,10
659,724,1
672,724,2
706,724,2
712,724,2
718,724,5
96,725,24
307,725,2
315,725,12
316,725,1
604,725,2
637,725,9
712,725,2
296,726,2
388,726,4
430,726,8
560,726,15
637,726,1
709,726,2
322,727,16
401,727,1
559,727,1
711,727,2
727,728,1
2,730,1
102,730,2
313,730,2
232,731,2
68,732,1
84,732,2
143,732,1
167,732,1
174,732,1
296,732,10
312,732,16
436,732,1
446,732,3
459,732,1
474,732,21
501,732,5
535,732,3
543,732,2
560,732,1
575,732,2
615,732,1
625,732,18
638,732,2
653,732,5
707,732,3
711,732,2
102,733,16
130,733,2
604,733,43
616,733,50
726,733,2
188,734,3
275,734,2
342,734,1
517,734,3
641,734,1
367,735,1
616,735,1
637,735,1
625,736,1
626,736,1
712,736,1
127,737,4
296,737,2
392,737,6
393,737,2
430,737,1
625,737,13
653,737,6
712,737,6
5,738,1
104,738,2
145,738,1
253,738,2
301,738,1
307,738,7
316,738,8
391,738,2
539,738,3
582,738,4
615,738,1
614,739,5
638,739,3
705,739,6
712,739,3
2,740,1
40,740,5
211,740,8
322,740,62
494,740,14
541,740,6
606,740,1
696,740,12
710,740,1
40,742,1
324,742,1
637,743,3
738,744,1
40,745,2
526,745,2
399,746,1
491,746,1
462,747,1
51,748,3
127,748,2
172,748,4
301,748,2
316,748,3
473,748,13
535,748,1
604,748,2
638,748,1
699,748,1
712,748,8
712,749,1
41,751,4
68,751,1
501,751,10
512,751,2
593,751,3
597,751,2
5,752,11
8,752,19
11,752,1
31,752,1
47,752,21
72,752,16
94,752,1
130,752,15
307,752,1
308,752,6
322,752,32
341,752,2
348,752,1
349,752,1
356,752,1
371,752,5
424,752,2
441,752,1
478,752,2
497,752,2
541,752,3
566,752,3
589,752,4
637,752,10
643,752,3
645,752,14
651,752,6
711,752,6
718,752,18
732,752,2
2,753,2
41,753,1
308,753,1
437,753,1
539,753,3
569,753,1
582,753,5
606,753,1
738,753,1
193,754,2
342,754,2
376,754,13
385,754,1
696,754,1
738,754,1
651,755,1
11,756,4
251,756,3
686,756,6
11,757,4
47,757,11
49,757,6
101,757,2
104,757,1
297,757,5
320,757,5
322,757,13
397,757,3
439,757,2
585,757,2
625,757,5
639,757,1
645,757,19
680,757,31
682,757,12
703,757,2
711,757,8
718,757,1
727,757,11
752,757,27
211,759,3
324,759,8
541,759,3
575,759,1
746,760,3
47,761,2
141,761,2
262,761,9
401,761,4
512,761,6
554,761,1
561,761,5
625,761,4
626,761,5
653,761,1
680,761,2
712,761,5
727,761,1
757,761,8
566,762,2
73,764,1
83,764,10
102,764,2
125,764,1
180,764,3
190,764,11
225,764,2
251,764,8
308,764,2
320,764,3
326,764,1
369,764,2
371,764,19
406,764,2
424,764,28
531,764,3
535,764,4
538,764,4
551,764,1
554,764,1
567,764,3
593,764,4
650,764,6
8,765,2
11,765,3
180,765,7
251,765,7
282,765,11
320,765,9
371,765,39
703,765,1
41,766,1
2,767,1
33,767,4
71,767,16
193,767,1
213,767,4
354,767,1
392,767,1
407,767,1
482,767,8
500,767,7
585,767,5
592,767,7
703,767,6
182,768,1
336,768,2
371,768,1
402,768,1
551,768,1
765,768,1
35,769,19
62,769,3
96,769,3
100,769,3
134,769,1
148,769,1
172,769,1
203,769,1
276,769,40
296,769,1
314,769,2
322,769,1
385,769,1
395,769,4
453,769,23
459,769,1
462,769,4
474,769,3
483,769,16
501,769,1
533,769,1
543,769,1
597,769,1
598,769,21
604,769,8
638,769,1
653,769,1
682,769,2
685,769,3
707,769,7
767,769,4
8,770,2
223,770,2
363,770,6
397,770,9
472,770,3
503,770,4
700,770,2
620,771,3
767,771,1
31,772,1
72,772,1
94,772,1
192,772,1
360,772,1
400,772,2
193,773,1
320,773,1
326,773,2
545,773,1
585,773,3
767,773,5
630,774,1
773,774,1
399,775,4
400,775,3
703,775,2
772,775,1
58,776,1
175,776,4
296,776,10
305,776,4
314,776,2
315,776,3
316,776,1
404,776,9
428,776,2
453,776,4
501,776,1
512,776,2
513,776,1
536,776,6
604,776,1
720,776,5
127,777,2
276,777,3
296,777,2
305,777,2
314,777,2
437,777,1
438,777,2
453,777,1
535,777,1
539,777,1
569,777,1
637,777,2
738,777,1
753,777,1
35,778,2
127,778,3
248,778,4
276,778,1
322,778,3
474,778,1
580,778,6
581,778,1
599,778,2
606,778,1
626,778,4
637,778,3
712,778,3
743,778,1
40,779,14
768,779,1
2,780,2
41,780,2
49,780,2
95,780,1
232,780,1
385,780,1
407,780,3
537,780,3
700,780,1
712,780,7
720,780,5
738,780,3
754,780,2
2,781,1
397,781,3
482,781,8
535,781,3
595,781,3
685,781,3
696,781,8
700,781,2
720,781,6
37,782,3
66,782,1
102,782,10
241,782,9
248,782,4
305,782,4
320,782,3
324,782,6
341,782,2
399,782,6
508,782,3
585,782,7
686,782,3
769,782,1
770,782,3
8,783,1
11,783,1
320,783,1
326,783,1
341,783,1
399,783,1
491,783,1
608,783,3
618,783,2
639,783,2
641,783,1
714,783,1
769,783,1
776,783,1
782,783,1
52,784,3
512,784,3
686,784,2
782,784,2
782,785,2
784,785,5
105,786,1
121,786,3
403,786,1
719,786,7
8,787,13
66,787,2
73,787,1
399,787,1
478,787,4
703,787,3
727,787,10
769,787,1
370,788,2
2,789,2
376,789,2
522,790,5
141,791,1
227,791,3
275,791,2
307,791,2
338,791,2
355,791,4
371,791,4
437,791,3
556,791,6
575,791,4
678,791,14
89,792,1
340,792,2
392,792,1
404,792,2
782,792,3
784,792,3
2,793,1
26,793,5
41,793,2
104,793,1
193,793,6
203,793,2
276,793,3
448,793,2
494,793,2
548,793,5
597,793,6
615,793,2
296,794,1
387,794,1
438,794,4
439,794,1
535,794,1
561,794,1
582,794,1
604,794,1
625,794,4
680,794,2
776,794,3
746,795,1
24,796,1
127,796,7
232,796,3
276,796,3
303,796,1
341,796,5
388,796,2
453,796,3
637,796,4
767,796,2
8,797,1
56,797,2
66,797,2
67,797,1
102,797,1
193,797,1
308,797,2
320,797,1
356,797,1
371,797,1
399,797,2
703,797,1
769,797,1
776,797,1
31,798,20
41,798,2
198,798,2
301,798,5
371,798,6
481,798,1
508,798,3
522,798,2
2,799,5
392,799,6
421,799,3
522,799,2
615,799,1
705,799,5
739,799,7
765,799,7
41,800,3
62,800,5
120,800,1
312,800,33
320,800,1
767,800,13
8,801,2
33,801,3
56,801,1
123,801,1
188,801,2
317,801,2
399,801,1
554,801,2
680,801,1
718,801,11
761,801,1
704,802,2
585,803,1
143,804,2
249,804,1
273,804,1
324,804,1
616,804,1
66,805,1
468,805,4
804,806,3
243,807,5
696,807,3
41,808,2
66,808,5
102,808,2
126,808,3
208,808,1
241,808,1
248,808,14
249,808,6
256,808,15
280,808,2
307,808,1
324,808,2
339,808,2
341,808,6
360,808,3
371,808,2
399,808,1
447,808,5
481,808,5
541,808,2
559,808,3
572,808,3
597,808,1
641,808,2
770,808,1
778,808,4
794,808,4
2,809,1
98,809,1
144,809,5
174,809,38
575,809,1
604,809,1
625,809,15
707,809,2
734,809,9
40,810,1
57,810,3
375,810,3
377,811,4
634,811,1
707,811,10
703,812,1
11,813,3
46,813,5
62,813,20
104,813,1
296,813,8
376,813,1
31,814,1
40,814,3
41,814,1
102,814,1
130,814,1
190,814,4
227,814,1
233,814,1
276,814,2
282,814,6
341,814,2
350,814,1
363,814,9
391,814,1
421,814,1
422,814,5
447,814,1
480,814,1
494,814,3
497,814,7
508,814,1
608,814,28
769,814,1
356,815,1
362,815,1
399,815,1
541,815,1
